Nome: MACEIO
Codigo Estacao: 82994
Latitude: -9.55138888
Longitude: -35.77083332
Altitude: 84.12
Situacao: Fechada
Data Inicial: 2000-01-01
Data Final: 2021-04-07
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2004-07-31;14;52;91,7;91,7;133,1;8,6;26;318,4;1006,8;27,1;22,9;18,8;87,1;7,4;2,4;49,2;null;
2004-08-31;14;61;89,1;89,1;168,3;7,7;25;204,5;1008;27,9;23,1;18,7;85,1;7,1;2,4;47,7;null;
2004-09-30;14;86,2;95,7;95,7;132;7,8;19;163,3;1006,7;28;23,6;18,8;81,7;7,8;3;49,7;null;
2004-10-31;14;86,2;113,8;113,8;155,8;6,8;11;32,9;1004,7;29,7;24,6;19,1;77,8;9,2;3,7;50,5;null;
2004-11-30;14;76,6;158;38,4;243,3;6,5;5;18,9;1003,3;30,8;25,7;20,3;72,3;8,8;3,7;50;null;
2004-12-31;14;86,4;null;null;273,7;6,1;3;5,1;1002,9;31,2;26,1;20,4;70,1;9,8;3,8;50;null;
2005-01-31;14;92,6;null;null;287,6;6,2;3;5,9;1002,1;31,3;26,5;20,6;71,4;9,5;4;50;null;
2005-02-28;14;74,9;null;null;193,5;6,5;11;50,8;1001,8;31,6;26,7;21,5;73,9;7,3;3,5;50;null;
2005-03-31;14;88,2;null;null;183,8;6,4;10;56,4;1002,4;32;27,1;21,7;73,7;7,3;3,4;50;null;
2005-04-30;14;77,5;null;null;235,9;6,1;17;126,2;1003,1;30,9;26,4;21,7;77,8;6;2,6;50;null;
