Nome: OURICURI
Codigo Estacao: 82753
Latitude: -7.87944443
Longitude: -40.09194444
Altitude: 462.01
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2024-06-01
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2004-09-30;14;250,9;null;null;249,7;3,4;0;0;963,8;32;25,7;20,3;56;5,6;3,3;59,3;null;
2004-10-31;14;294,1;null;null;304,1;3,1;0;0;961,1;34,5;28,2;22,4;52,2;6;2,7;60,6;null;
2004-11-30;14;295,5;null;null;262,1;3;4;21,4;960,3;34,8;28,5;22,8;52;6,1;3;59,3;null;
2004-12-31;9;285,1;null;null;269,3;3,6;5;36,3;959,8;34,7;28,7;23,4;55,3;7,8;2,5;59,9;null;
2005-01-31;9;154,3;null;null;218,1;5,6;10;210,1;959,8;32,1;26,7;22,6;74,5;5,1;1,8;56,3;null;
2005-02-28;14;129,3;null;null;195,4;6,1;10;7,9;959,8;32;26,6;22,4;74,3;5;2;56,1;null;
2005-03-31;14;132,3;null;null;170;6,7;18;279,1;961;31,6;26,3;22,3;79,3;3,8;1,7;54,2;null;
2005-04-30;14;107,2;null;null;211,9;5,4;8;23,5;961,6;30,7;25,3;21,6;81,4;4,8;2,2;58,5;null;
2005-05-31;14;91,6;null;null;152,4;7;16;84,4;962,6;29;24,1;20,8;85,3;4,8;2,3;56,3;null;
2005-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2005-07-31;14;173,5;null;null;208,8;5,6;7;5,2;966;29,3;23,2;18,8;69,6;5,6;3,3;53,4;null;
2005-08-31;9;208,3;null;null;225,1;4,7;7;9;965,1;30,7;24,4;19,3;60,5;5,3;3,6;57,9;null;
2005-09-30;9;272,4;null;null;262,6;3,1;2;,9;963,6;33,2;26,6;20,7;48,9;6,1;3,1;60;null;
2005-10-31;9;319;null;null;312;2,3;1;1,7;961,8;35;28,2;22;43,9;6,6;3;58,2;null;
2005-11-30;5;283,9;null;null;273,9;3,2;3;176,9;959,6;34,9;28,6;22,9;49,3;9;2,6;59,3;null;
2005-12-31;9;149,1;null;null;257,2;4,9;6;187,9;959,5;31,4;26;21,7;70,1;5;2;59,2;null;
2006-01-31;5;240,2;null;null;272,5;4,1;0;0;959,8;33,8;27,3;22,1;55,8;5;2,4;59;null;
2006-02-28;5;117,2;null;null;163,3;6,4;11;139,6;960,1;31,9;26,4;22,2;73,5;5,8;2;55,7;null;
2006-03-31;36;94,5;null;null;188,8;5,9;12;142,8;960,9;30,8;25,5;21,8;81,9;5;1,9;58,5;null;
2006-04-30;9;53,7;null;null;161;6,7;19;147,3;960,9;29;24,5;21,6;87,8;4;1,7;57,5;null;
2006-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2006-06-30;14;119,9;122,4;111,9;143,2;7,2;10;11,9;964,7;28,6;22,9;19,1;79,1;7,5;3;55,3;null;
2006-07-31;14;140,8;127;34,4;176,1;6,1;13;34,4;965,6;28,7;22,7;18,4;74,3;6,6;3,2;54;null;
2006-08-31;14;230,3;133,4;2,8;284,8;3,5;1;2,8;964,6;31,2;24,4;18,7;56,7;6,8;3,5;60;null;
2006-09-30;9;260;137,4;0;273,2;3,1;0;0;963,7;33,3;26,4;20,2;52,4;7,3;3,4;60;null;
2006-10-31;14;279;150,2;12,9;280,7;4,4;4;12,9;961;34,8;28,2;22,3;51;6,6;3;60;null;
2006-11-30;9;257,7;148,2;27,2;272,6;4;4;27,2;959,8;34,9;28,3;22,9;53,3;6,6;2,7;59,3;null;
2006-12-31;9;null;null;null;null;3,5;1;null;960,5;35,6;29,5;23,8;47,2;5,5;2,5;60;null;
2007-01-31;9;273,8;159,1;19;274,1;4,1;2;18,9;960,4;35,7;29,4;23,9;50,6;6,6;2,6;60,6;null;
2007-02-28;14;92,1;127,8;127,8;158,2;7,2;16;404,3;961,3;30,3;25,2;21,8;80,4;4,6;1,9;55,4;null;
2007-03-31;9;91,8;136,6;136,6;199,6;6,4;13;118,3;961,4;29,1;24,5;21,1;81,6;4,8;2,5;57,5;null;
2007-04-30;5;126,5;133,7;87,2;212,7;5,1;5;5,5;961,5;31,6;25,5;20,9;73,8;4,3;2,2;59,3;null;
2007-05-31;14;155,1;134,2;111,1;206,3;6,6;12;110,9;961,5;31;24,9;20,4;null;6,1;3,6;55,7;null;
2007-06-30;14;137,3;123,1;4,8;170,5;6,3;6;4,8;963,6;28,4;23,1;19,3;null;6,1;4;58,5;null;
2007-07-31;9;180,9;130;2;211,7;5,1;2;2;963,5;30,1;null;null;null;5,5;3,9;58,7;null;
2007-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2007-09-30;14;256,5;131,9;42,6;248,3;4,9;4;2,6;963,6;31,5;null;null;null;8;4,9;60;null;
2007-10-31;14;309,9;147,5;0;286,5;4;0;0;960,4;34;null;null;null;6,3;4,1;60;null;
2007-11-30;14;309,3;null;null;280,1;4;1;3,4;958,5;35,2;null;null;null;6,6;3,6;60;null;
2007-12-31;9;283,1;null;null;267,2;5,8;3;19,4;958,7;34,3;null;null;null;6;3,4;60;null;
2008-01-31;9;242,4;null;null;207,9;6,6;4;29;958,7;33,4;null;null;null;5,5;3,2;58,5;null;
2008-02-29;9;138,5;134,2;96,4;197,1;6,4;7;96,4;960,2;30,9;null;null;null;5;2,8;56,4;null;
2008-03-31;14;94,3;134,2;134,2;168,5;7,7;18;272,3;959,4;29,9;null;null;null;5,1;2,3;55;null;
2008-04-30;14;67,3;129,3;129,3;195,5;7,3;15;107,8;959,2;28,9;null;null;null;6;2,4;58;null;
2008-05-31;14;80;129;101,4;162,4;7,2;13;22,9;961,4;28,2;null;null;null;5,3;3,1;58,1;null;
2008-06-30;14;136,4;122,8;,2;184;6,6;2;,2;963;28,8;null;null;null;6,3;4,2;60;null;
2008-07-31;14;162,4;126;17,2;172,8;6,7;8;17,2;964,3;28,3;null;null;null;7,1;4,2;56,1;null;
2008-08-31;14;218,5;133,1;,8;240,9;5,8;1;,8;962,4;30,6;null;null;null;6,8;4,3;59,4;null;
2008-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2008-10-31;14;300,4;148,7;7,7;293,4;4,2;0;0;961;34;null;null;null;6,6;4,3;60;null;
2008-11-30;9;307,1;152,4;3,3;262,2;4,2;2;1,5;958,3;35,9;null;null;null;5,5;3,4;60;null;
2008-12-31;9;207,5;152,2;53,9;224,6;6,4;6;53,6;958,5;33,5;null;null;null;5,3;2,9;59,4;null;
2009-01-31;14;210,8;150,6;100,4;234,8;6,4;7;100,3;959,7;33;null;null;null;5,8;3,1;57,9;null;
2009-02-28;9;118,8;128,8;127,8;153,5;7,9;9;127,8;959,3;30,7;null;null;null;5;2,8;59,3;null;
2009-03-31;14;102,1;140,8;140,8;227,7;7;7;203,1;959;30,8;null;null;null;4,6;2,1;58,5;null;
2009-04-30;9;66,9;129,7;129,7;156,5;8,2;15;241,6;960,3;29,2;null;null;null;4,6;2,4;53,5;null;
2009-05-31;14;57,8;128,5;121,4;124,8;8,2;19;88,2;961,3;27,7;null;null;null;6;2,8;50,3;null;
2009-06-30;9;86,4;null;null;172,5;7,1;7;17,8;962,9;28,1;null;null;null;5,6;3,6;55,8;null;
2009-07-31;9;149;129,5;51,6;208,6;5;9;9,7;963,4;29,8;23,5;19,5;66,9;6,3;3,1;59,4;null;
2009-08-31;14;202,7;134,6;20,3;224,9;4,5;4;7,3;963;31,2;24,7;20,2;59,2;6;3,5;57,8;null;
2009-09-30;9;258,3;140,2;3,8;282,3;2,4;0;0;963,5;34,2;27,2;21,1;49,2;5,8;3;60;null;
