Nome: BOM JESUS DA LAPA
Codigo Estacao: 83288
Latitude: -13.25111111
Longitude: -43.40527777
Altitude: 447.75
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2024-06-01
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2006-12-31;14;169,5;156;122,5;247,8;4,1;8;122,5;1009,6;961,2;33,3;27;21,4;63;3,3;1,4;54,4;
2007-01-31;9;218,1;179,5;29,6;270,6;5;8;29,6;1008,7;960,6;34,9;28;21,9;58,1;2,6;1,4;54,2;
2007-02-28;18;97,2;110,3;110,3;168,3;6,4;15;243,5;1010,8;961,8;30,2;25,1;20,9;78;3,3;1,3;53,9;
2007-03-31;14;177,6;130,2;117,3;280,2;3,3;4;17,3;1010,7;962;32,4;26;20,2;63,4;2,6;1,2;53,9;
2007-04-30;18;197,9;133,3;14,3;258,6;4,1;5;14,3;1010,6;962,1;33,4;26,6;20,6;58,7;2,6;1,4;53,3;
2007-05-31;23;240,5;127,4;0;297,2;1,7;0;0;1011,4;962,9;33,6;26,3;19,5;49,7;3,3;1,5;53,9;
2007-06-30;14;228,8;94,5;0;282,2;1,4;0;0;1014,6;965,4;31,9;24,3;16,9;48,2;3,3;1,5;53,9;
2007-07-31;14;250,7;100,9;0;294,8;1,8;0;0;1014,1;965;32,4;24,5;16,8;44,6;3,3;1,4;56,4;
2007-08-31;14;295,8;106,1;0;310,3;,9;0;0;1014,4;965,4;32,4;24,7;17;41,7;5;1,9;54,1;
2007-09-30;14;314,9;139,2;0;295,1;1,2;0;0;1013,2;964,6;34,5;26,8;18,9;36,4;6,1;1,8;53,3;
2007-10-31;14;297,3;197,5;5,4;285,8;2;2;5,4;1009,1;961;36,7;29,2;21,4;37,2;5,1;1,6;75,2;
2007-11-30;36;282,2;198,4;75;237;4,4;9;75;1007,1;959,1;35,7;29,3;23,2;41,9;2,6;1,4;54;
2007-12-31;14;174,5;148,4;148,4;242,3;3,6;10;279;1009,8;961;32,6;26,4;21,4;64,5;2,5;1,1;45;
2008-01-31;18;190;145,8;145,8;null;5;10;162,6;1009,6;959,4;32,5;26,4;20,6;59,8;2;1,2;45,8;
2008-02-29;36;137,5;131,7;131,7;238,1;4,3;8;105,6;1009,3;960,8;32,8;26,3;21;66,1;2,5;1,1;53;
2008-03-31;18;129,6;125,1;114,6;211,3;5,4;8;40,7;1009,7;961;31,6;25,5;20,5;71,2;3,3;1,3;52,7;
2008-04-30;18;107,9;117,2;117,2;250,4;3,7;8;153,4;1009,1;960,4;31,6;25,6;20,6;70,7;2,5;1;54;
2008-05-31;18;179,1;110,3;36,2;282,2;2,9;0;0;1011,7;962,7;31,8;25;19,3;55,6;2,5;1,1;53,3;
2008-06-30;18;209,1;88,1;0;278,9;1,9;0;0;1014,3;964,9;31,3;23,8;17,4;51,6;2,8;1,5;53,9;
2008-07-31;18;246,5;85,4;0;300,4;1,1;0;0;1015,5;966,1;31,1;23,3;16,3;45,5;13,2;1,7;53,7;
2008-08-31;14;277,9;118,1;0;300,8;1,8;0;0;1012,4;963,5;33;25,4;18,1;40,4;4;1,5;53,3;
2008-09-30;9;280,4;151,8;28,8;268,8;2;2;28,8;1011,2;962,8;35,3;27,5;20,1;45,1;3,3;1,6;54,9;
2008-10-31;9;345,1;206,8;0;285,1;2,2;0;0;1009,5;961,7;36,8;29,6;22,7;36,2;5;1,5;54,1;
2008-11-30;18;192,2;151,1;151,1;138,1;7,1;15;177,8;1008,6;960;32,5;27;22,8;64,3;4;1,3;52;
2008-12-31;18;117,5;128,9;128,9;203,4;5,7;17;154;1010,2;961,3;31;25,5;21,5;null;2,5;1,2;44,2;
2009-01-31;9;121,3;142,1;117,6;267,2;4,9;10;102,6;1010,8;962;31,8;26,2;21,8;null;1,6;1;45;
2009-02-28;18;129,7;133,8;113,2;271,7;3,8;8;105,6;1009,3;960,6;33;26,6;21,3;69;2,5;1,3;53,5;
2009-03-31;23;150,6;149,6;148,8;232,9;4,6;11;158,7;1008,4;959,9;33,4;26,9;21,8;69,3;3,3;1,3;53,3;
2009-04-30;18;85,9;109,8;96;193,5;5,4;11;92,3;1011;962;30,3;25,1;21;79,5;4,6;1,2;52,6;
2009-05-31;14;110,1;null;null;210,2;3;3;18,9;1013,3;964,1;30,1;24,2;19,6;null;13,3;1,5;45,9;
2009-06-30;18;null;null;null;216,3;3,2;2;7,8;1014;964,7;31,1;23,9;18,8;63,8;2,6;1,2;53,5;
2009-07-31;18;234,8;106,5;32,8;289,3;1,8;0;0;1013,8;964,8;32,5;24,9;18,3;52,1;10,3;1,3;52,2;
2009-08-31;18;285,5;124,3;12,3;291,4;2,1;0;0;1012,7;963,9;33,8;26,1;19;46,3;3,3;1,3;52,4;
2009-09-30;9;302,6;183,2;7,1;274,3;2,7;2;2,9;1010,3;962,4;36,5;29,2;22,5;40,6;3,3;1,4;53,3;
2009-10-31;36;223,8;175,8;171,1;204,8;5,8;10;181,1;1007,7;959,5;34,3;28,2;23,3;59,5;2,5;1,2;53,2;
2009-11-30;9;173;164,5;27,9;258,1;3,9;4;27,3;1008,1;959,8;33,9;27,6;22,2;59,7;2,5;1;52,9;
2009-12-31;9;166,5;148,4;148,4;174,3;6,2;13;181,4;1009,3;960,8;32,6;26,5;21,7;68,9;2,5;1,1;53,3;
2010-01-31;9;177;161;50,9;290,4;4,6;6;26,3;1009,6;961,2;33,8;27,3;21,9;62,5;2,3;,9;52,6;
2010-02-28;14;null;156,8;51,2;203;6,1;7;45,4;1009,2;960,8;35,4;28,1;22,6;57,7;2,6;,9;53,9;
2010-03-31;18;109,2;137;137;207,7;6;18;152,2;1010;961,4;32,2;26,3;21,7;73,7;3;,8;52,6;
2010-04-30;18;124,5;115,8;115,8;241,9;4,5;6;121,6;1010,9;962;31,6;25,6;20,7;68,4;1,6;,9;53,9;
2010-05-31;23;177,3;132,3;45,2;278,8;2,9;1;29,8;1011,1;962,4;33,1;26,5;20,6;59,1;2,5;1,2;53,3;
2010-06-30;18;215,7;93,2;5,2;286,1;1,4;0;0;1014,8;965,6;32;24,2;17,1;48,4;3,3;1,5;53,7;
2010-07-31;14;232,3;102,3;2,2;279,7;3;0;0;1015,1;966;31,8;24,5;17,6;45,4;4,1;1,8;52,8;
2010-08-31;14;255,4;null;null;318,5;1,8;0;0;1014,5;965,4;32,9;25,1;17,7;39,5;3,3;1,5;53,9;
2010-09-30;9;288,7;151,7;14,3;282,7;2,1;1;6,6;1011,6;963,2;34,9;27,4;20,3;37;4,1;1,7;54,4;
2010-10-31;0;251,4;204,3;87,2;243,3;4,7;7;85,6;1008,1;960,2;36,5;29,6;23,5;46,4;4;1,3;53,9;
2010-11-30;9;145,1;149,2;149,2;212,7;6,2;13;164,9;1008,5;960,1;32,8;26,9;22,3;70,2;7,8;1,4;53,9;
